transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered
8036,21706.79,NetBanking,Insufficient Funds,3,15,0.8281303903912739,10644.96,0
8037,630.78,Card,Expired Card,3,15,0.5016765365654541,30670.8,0
8038,732.48,Wallet,Expired Card,1,16,0.8206169399887553,6638.82,0
8039,2741.38,Card,Insufficient Funds,4,20,0.4579191554552663,8185.05,0
8040,28396.98,UPI,Network Error,3,11,0.19852763392245953,29905.3,1
8041,2434.9,Card,Network Error,0,1,0.47439401760687805,13465.11,1
8042,2481.84,NetBanking,Bank Declined,2,23,0.2159506489516182,2004.84,1
8043,704.92,Card,Expired Card,1,9,0.4720315707880056,7860.88,0
8044,7676.58,UPI,Insufficient Funds,4,5,0.14755155917893448,18707.37,0
8045,7732.41,UPI,Network Error,0,11,0.1855620714266194,94607.79,1
8046,6562.16,Card,Insufficient Funds,1,11,0.8829127654771611,9753.78,0
8047,1588.87,UPI,Network Error,1,16,0.11585818060556108,1009.9,0
8048,1470.41,Card,Technical Error,2,17,0.2242742800954033,1311.73,1
8049,818.01,UPI,Insufficient Funds,2,3,0.9955200506216537,4076.7,1
8050,3241.76,UPI,Bank Declined,4,2,0.5760185160907866,3139.44,1
8051,1011.91,NetBanking,Expired Card,3,16,0.5858192171594657,18544.18,0
8052,918.35,UPI,Technical Error,2,22,0.8449708764223329,52604.34,1
8053,1951.41,NetBanking,Network Error,4,8,0.5243196364889574,17599.83,1
8054,1827.76,UPI,Insufficient Funds,1,21,0.22178195348345475,20068.8,0
8055,1740.66,Wallet,Bank Declined,3,11,0.4224665563007842,15703.13,0
8056,4752.59,UPI,Technical Error,0,6,0.755001253630462,11648.03,1
8057,3226.16,UPI,Technical Error,1,15,0.87244843844339,3786.94,1
8058,2234.66,NetBanking,Insufficient Funds,4,7,0.2732038249982952,17827.42,0
8059,3579.62,Card,Network Error,0,2,0.26197526413919325,5624.64,0
8060,1105.96,UPI,Insufficient Funds,1,20,0.3276082062077956,18538.93,0
8061,3311.9,Wallet,Insufficient Funds,2,12,0.5962106998561777,12492.97,0
8062,3465.47,Card,Network Error,4,19,0.27850906560634514,8103.92,1
8063,663.12,Wallet,Insufficient Funds,0,8,0.8931369254605925,3854.38,1
8064,8068.27,Card,Insufficient Funds,2,8,0.978007588716314,7545.03,0
8065,1234.68,UPI,Technical Error,0,3,0.6791199224946348,4527.85,1
8066,3262.7,UPI,Bank Declined,3,13,0.9702996960522451,1443.64,0
8067,9551.1,UPI,Technical Error,3,17,0.28785046849926976,2672.95,0
8068,7522.67,Card,Network Error,4,0,0.8151703531855431,10862.01,1
8069,3085.08,UPI,Technical Error,0,18,0.6784446398447578,599.53,1
8070,2074.55,UPI,Bank Declined,3,1,0.26319183066403706,87226.44,1
8071,7688.74,UPI,Bank Declined,1,4,0.31840728024466736,4896.78,0
8072,5852.91,UPI,Network Error,1,21,0.4886256665033851,19113.3,1
8073,1606.21,NetBanking,Insufficient Funds,3,13,0.791643336534515,932.91,0
8074,1346.29,Card,Technical Error,3,8,0.8722222692052979,3042.05,0
8075,375.27,Card,Network Error,4,19,0.6339470437515061,23413.58,1
8076,3477.37,Wallet,Insufficient Funds,4,19,0.7215763722243298,12299.89,1
8077,2744.36,Card,Network Error,1,14,0.2638495376149723,5455.78,0
8078,9285.33,Wallet,Expired Card,2,19,0.7410715497781724,59141.3,0
8079,4268.66,UPI,Insufficient Funds,0,0,0.6049798129916096,1973.13,1
8080,11318.9,UPI,Insufficient Funds,2,18,0.22292090524629027,24229.56,0
8081,1484.21,UPI,Technical Error,4,3,0.9501869716023997,5274.22,0
8082,9303.54,UPI,Insufficient Funds,2,13,0.5128596094148573,3471.3,0
8083,1756.51,NetBanking,Insufficient Funds,4,0,0.7944620194596453,1133.95,0
8084,6487.26,Card,Bank Declined,2,4,0.525612766807365,1308.61,1
8085,693.15,UPI,Bank Declined,1,9,0.9329367163365058,9319.11,0
8086,3771.15,Card,Network Error,4,8,0.14127938463779832,8744.12,0
8087,409.65,Card,Network Error,1,16,0.5461546257705577,3787.6,1
8088,2282.13,UPI,Expired Card,2,13,0.025155002059851772,6606.43,0
8089,4630.19,Card,Technical Error,3,6,0.19739359253811406,6983.73,0
8090,1770.53,NetBanking,Expired Card,3,17,0.2810265046037107,5062.66,0
8091,1042.69,NetBanking,Bank Declined,0,9,0.472610071097347,2977.66,1
8092,6947.37,Card,Insufficient Funds,3,3,0.8201726574240963,13739.76,0
8093,2687.96,UPI,Expired Card,0,13,0.4666545005664924,28157.77,0
8094,1827.0,UPI,Insufficient Funds,2,2,0.5611871995083941,11790.76,0
8095,3108.5,UPI,Technical Error,0,22,0.9240543606813104,12529.21,1
8096,41633.86,Card,Insufficient Funds,0,21,0.756532464502061,17258.01,1
8097,9447.48,UPI,Technical Error,0,10,0.0502033882154046,6419.07,1
8098,9533.56,UPI,Expired Card,1,9,0.1764625907215568,4261.15,0
8099,4607.99,NetBanking,Bank Declined,0,7,0.03821751213126723,1107.6,0
8100,3520.95,NetBanking,Insufficient Funds,4,8,0.06905626077848481,4661.38,0
8101,271.49,Card,Insufficient Funds,2,22,0.3388548019879476,4313.76,1
8102,1511.74,UPI,Bank Declined,1,5,0.7278585038662536,2829.92,0
8103,1843.51,UPI,Insufficient Funds,4,13,0.24435289277058736,10246.0,0
8104,457.19,UPI,Network Error,2,23,0.39228626247153764,6680.1,1
8105,936.91,Card,Bank Declined,1,8,0.3938746614436194,12416.99,1
8106,411.23,UPI,Bank Declined,2,13,0.590306550342294,2631.38,0
8107,2868.88,NetBanking,Bank Declined,3,7,0.8929190071650376,1764.49,0
8108,6759.92,Wallet,Network Error,2,5,0.9832272834305901,15806.76,1
8109,9016.17,UPI,Insufficient Funds,3,23,0.6046109643278814,18504.44,0
8110,4513.3,UPI,Technical Error,3,5,0.5050704798386406,3493.92,0
8111,1137.52,Card,Technical Error,2,21,0.6818756850331991,5670.95,0
8112,431.79,NetBanking,Bank Declined,3,1,0.6680312474220225,10657.46,1
8113,514.47,NetBanking,Insufficient Funds,1,23,0.5239458626758763,14471.17,0
8114,838.0,UPI,Technical Error,3,4,0.7369562988174959,1398.76,0
8115,1225.54,UPI,Insufficient Funds,0,2,0.49127140298490657,21689.0,1
8116,2540.84,Card,Insufficient Funds,1,10,0.9964584262520463,2145.98,0
8117,1081.21,Card,Network Error,1,6,0.048997303446906004,1991.89,1
8118,4183.8,UPI,Insufficient Funds,1,8,0.4432156217674187,5358.04,1
8119,2363.09,Card,Insufficient Funds,0,12,0.39702434390558217,5254.53,1
8120,3012.56,Card,Expired Card,0,15,0.770303956946872,8334.4,0
8121,9323.1,UPI,Bank Declined,0,22,0.19082535640741527,9478.69,1
8122,915.77,NetBanking,Expired Card,0,11,0.43407549800772605,44177.73,0
8123,4531.03,UPI,Insufficient Funds,0,7,0.6979445366550107,3254.58,0
8124,2939.59,Card,Technical Error,4,13,0.6031918663168112,23494.49,1
8125,2135.62,Card,Network Error,4,13,0.5451218314766183,1849.12,0
8126,7224.67,UPI,Insufficient Funds,0,4,0.4349551324058273,2351.87,0
8127,7179.71,Card,Technical Error,1,9,0.7520088002439591,3164.33,0
8128,1156.91,Card,Technical Error,3,21,0.6464251279102711,1175.91,0
8129,2484.53,NetBanking,Insufficient Funds,3,23,0.8747110253460137,12678.32,0
8130,3948.98,UPI,Technical Error,4,13,0.7329988864498437,27433.88,1
8131,2268.77,Card,Bank Declined,0,22,0.14040756444974722,20067.44,0
8132,5350.91,Card,Technical Error,2,16,0.6195380417646209,1733.63,1
8133,3948.9,Card,Technical Error,3,3,0.044538433227170215,79210.57,1
8134,18630.61,NetBanking,Insufficient Funds,3,23,0.3873708622928873,9059.91,0
8135,645.3,UPI,Insufficient Funds,1,14,0.4119377067217761,37983.22,0
8136,2637.44,UPI,Bank Declined,3,10,0.8548829034338018,7048.47,0
8137,1201.71,Card,Expired Card,4,8,0.18037170677715464,7124.44,0
8138,5454.02,UPI,Bank Declined,0,14,0.6435415049232854,5564.32,1
8139,591.6,NetBanking,Network Error,0,21,0.19238702258563845,63937.26,1
8140,4214.61,Card,Insufficient Funds,3,19,0.9486701511977943,32462.07,1
8141,1587.56,UPI,Technical Error,2,1,0.5294969326482134,7643.99,1
8142,1430.58,NetBanking,Network Error,4,0,0.7082137648284782,5877.05,1
8143,701.7,UPI,Technical Error,3,20,0.6465453904770071,17068.81,1
8144,1872.3,Card,Expired Card,4,23,0.3036385239698891,1256.97,0
8145,8817.56,UPI,Insufficient Funds,2,19,0.9011977604231268,921.82,1
8146,2906.81,UPI,Bank Declined,4,16,0.6272486687156631,2875.78,0
8147,5584.11,UPI,Expired Card,4,3,0.5103180193975416,11797.91,0
8148,15750.73,Card,Insufficient Funds,4,4,0.5283606934495687,23421.42,0
8149,3880.64,UPI,Technical Error,0,4,0.8906905241422043,2334.94,1
8150,1704.8,UPI,Technical Error,2,13,0.059119472834270104,37733.58,0
8151,4756.43,UPI,Network Error,0,0,0.3890620920910871,4740.02,0
8152,1729.7,UPI,Insufficient Funds,1,1,0.841627527819013,12415.15,1
8153,1800.06,NetBanking,Insufficient Funds,3,21,0.037515246925695855,4723.74,0
8154,652.04,UPI,Network Error,0,9,0.6391812193221356,7209.91,0
8155,7527.04,NetBanking,Insufficient Funds,4,4,0.403264183139867,49331.69,0
8156,2026.36,Card,Network Error,1,8,0.20458347050203007,4740.52,1
8157,3576.35,Card,Bank Declined,2,12,0.6114048672570058,3161.07,1
8158,1057.9,UPI,Bank Declined,2,22,0.8310610029954698,15783.05,1
8159,4609.84,Wallet,Bank Declined,0,20,0.4673395543462625,21463.0,0
8160,1391.39,UPI,Expired Card,4,12,0.146737389421015,1793.95,0
8161,2587.1,Card,Network Error,4,8,0.3061512198219627,11701.56,0
8162,7171.18,Wallet,Network Error,2,13,0.9813532500490171,13859.06,1
8163,6573.22,NetBanking,Expired Card,4,16,0.1110918867238575,46404.33,0
8164,2916.01,Card,Network Error,3,2,0.16071502018564754,5418.87,1
8165,508.71,Wallet,Expired Card,0,17,0.9901778479098711,31159.17,0
8166,59445.22,Card,Insufficient Funds,0,11,0.8821014236879178,9521.81,1
8167,17083.34,UPI,Technical Error,4,22,0.707128744735747,6006.54,1
8168,6140.58,UPI,Bank Declined,2,8,0.15098325346103414,3856.36,1
8169,1403.6,UPI,Technical Error,3,15,0.2405491498516137,13313.08,0
8170,2660.87,UPI,Technical Error,3,12,0.18018220406530294,2519.99,0
8171,1731.22,Card,Bank Declined,3,17,0.6309548550105958,2717.74,1
8172,10549.73,Card,Bank Declined,1,11,0.3988688877403843,14838.62,1
8173,3875.78,UPI,Technical Error,4,21,0.04777913619509366,51398.56,0
8174,1360.81,NetBanking,Insufficient Funds,3,1,0.2912923027265041,1961.17,0
8175,1861.7,UPI,Technical Error,4,18,0.8606532260646512,3895.58,1
8176,9147.06,Wallet,Insufficient Funds,2,0,0.796042333414664,10861.53,1
8177,14766.23,Wallet,Expired Card,2,5,0.6430118039692142,4663.06,0
8178,13743.64,NetBanking,Bank Declined,2,17,0.08554351419413952,1236.19,0
8179,6355.22,NetBanking,Network Error,1,2,0.8827908191395487,3446.47,1
8180,2315.49,UPI,Insufficient Funds,2,21,0.5345178087482548,13221.88,1
8181,116.57,Card,Bank Declined,4,5,0.49457601003004703,6123.62,0
8182,4012.46,UPI,Bank Declined,0,3,0.934063576982224,11695.9,1
8183,2975.51,UPI,Bank Declined,0,16,0.00884402692507713,2071.15,0
8184,3428.86,Card,Insufficient Funds,4,22,0.5558972068347732,11339.28,0
8185,3146.03,UPI,Technical Error,0,17,0.7912443911887062,997.19,1
8186,791.35,Wallet,Insufficient Funds,3,21,0.06369047465551414,17700.99,0
8187,5205.17,NetBanking,Technical Error,0,6,0.3571720674148693,31818.8,1
8188,5609.5,UPI,Bank Declined,1,1,0.9774851845197069,2011.86,1
8189,5897.82,Card,Network Error,2,14,0.21178605165664766,4573.72,1
8190,7681.55,UPI,Insufficient Funds,0,21,0.5311794334059553,1840.12,0
8191,5453.71,NetBanking,Network Error,0,16,0.7460690260345552,8882.2,1
8192,1978.26,Card,Network Error,1,5,0.39037385250693557,9441.62,1
8193,2777.1,UPI,Insufficient Funds,1,7,0.40787324665773605,2126.04,0
8194,3265.36,UPI,Insufficient Funds,0,7,0.06326835210326942,4541.67,0
8195,3319.93,UPI,Insufficient Funds,3,6,0.1900933484206505,23780.17,0
8196,8088.65,Wallet,Insufficient Funds,0,3,0.8806092255155881,14134.62,1
8197,5674.11,UPI,Insufficient Funds,3,19,0.8183176404167509,9853.43,0
8198,23797.68,UPI,Insufficient Funds,2,4,0.3046385222630683,24285.14,0
8199,27077.79,NetBanking,Network Error,4,7,0.38171129898092215,49289.28,0
8200,3228.1,NetBanking,Bank Declined,2,13,0.44041042362204597,9303.03,1
8201,64.29,NetBanking,Bank Declined,0,19,0.3459436282742695,11016.79,0
8202,10268.46,Card,Insufficient Funds,0,2,0.6539117041804259,6106.85,1
8203,1736.49,Card,Network Error,3,17,0.012828430871628327,9609.39,0
8204,1337.44,Card,Bank Declined,1,21,0.8801680559214993,4003.13,0
8205,2001.3,UPI,Network Error,3,14,0.30064909355261926,1501.43,0
8206,1907.13,Card,Technical Error,1,20,0.8723734618263393,18011.82,0
8207,5498.72,UPI,Network Error,1,4,0.4543858176232872,16276.26,0
8208,626.76,UPI,Bank Declined,1,14,0.7763309917067788,8691.7,1
8209,1014.63,NetBanking,Network Error,1,5,0.8257798389116462,9194.73,0
8210,4201.34,UPI,Bank Declined,0,9,0.3012888236312329,4038.77,0
8211,5557.72,NetBanking,Expired Card,4,22,0.6403248091169027,26980.17,0
8212,5662.05,UPI,Technical Error,4,19,0.6074139759773918,2404.63,0
8213,1356.91,UPI,Bank Declined,2,14,0.47601410191686455,33149.22,1
8214,1120.73,Card,Expired Card,2,19,0.4695686768972711,14530.84,0
8215,1796.09,Card,Network Error,2,8,0.3052032703377143,10851.52,0
8216,3789.06,Card,Bank Declined,3,3,0.31019051160796196,11512.29,0
8217,13167.11,NetBanking,Insufficient Funds,2,7,0.5481516082720349,22325.06,0
8218,384.74,UPI,Network Error,2,12,0.03227061798934783,4620.16,0
8219,2390.53,NetBanking,Technical Error,2,16,0.9336643819747221,17780.48,1
8220,786.29,UPI,Technical Error,0,3,0.6499793229697816,5435.87,0
8221,571.21,NetBanking,Network Error,2,1,0.44344353982988083,12901.56,1
8222,7839.71,UPI,Bank Declined,4,4,0.061806002133892424,1679.19,0
8223,5139.06,NetBanking,Network Error,0,1,0.6300125101230699,4126.43,1
8224,4672.43,Card,Technical Error,1,15,0.017742662744165028,46835.2,0
8225,7487.77,UPI,Bank Declined,3,22,0.6798671950920174,30693.31,0
8226,1845.09,NetBanking,Bank Declined,0,22,0.07252444752398224,42145.65,1
8227,1934.03,UPI,Network Error,0,14,0.6561021897598133,25354.6,1
8228,26522.02,UPI,Technical Error,4,3,0.40588776635044854,4297.76,0
8229,2329.55,NetBanking,Technical Error,2,14,0.6626284948497968,4867.71,1
8230,6217.56,UPI,Insufficient Funds,1,4,0.13849732557330596,21791.07,0
8231,3000.04,UPI,Insufficient Funds,4,2,0.11738290920776084,23860.85,0
8232,469.53,Card,Technical Error,4,13,0.24742404100987636,32404.28,1
8233,385.82,NetBanking,Technical Error,0,6,0.4115113182232514,9830.41,1
8234,1670.73,UPI,Bank Declined,1,14,0.2530309518799695,7594.56,1
8235,8570.67,Card,Network Error,4,4,0.08201538437639022,26802.94,0
8236,6557.02,Card,Expired Card,3,8,0.3250280983066608,1758.85,0
8237,7435.92,NetBanking,Expired Card,3,12,0.7057609001297677,6843.87,0
8238,1110.93,NetBanking,Technical Error,4,6,0.5830861041838166,6262.6,0
8239,15001.01,Card,Insufficient Funds,0,3,0.9633245550195472,6336.39,1
8240,1135.82,Card,Technical Error,3,6,0.43592166099054863,30490.22,0
8241,3687.94,UPI,Insufficient Funds,0,0,0.3328023551379785,15045.71,1
8242,2950.26,UPI,Technical Error,2,14,0.6936795276927338,9168.82,1
8243,2505.21,Card,Insufficient Funds,2,14,0.41195878946299946,1761.09,0
8244,11368.39,Wallet,Network Error,0,17,0.6183092687332262,2606.7,1
8245,1472.75,Card,Network Error,4,14,0.9462872805663635,18173.72,0
8246,773.09,UPI,Technical Error,2,2,0.4991892285392244,10449.91,0
8247,3041.16,UPI,Network Error,2,4,0.49817500589132946,27674.76,1
8248,1998.54,Card,Insufficient Funds,3,4,0.7751665234272955,3977.14,1
8249,87324.2,Card,Technical Error,4,15,0.7560766551830006,8458.61,1
8250,5863.53,Card,Bank Declined,0,22,0.5162314463907974,6852.05,1
8251,1979.62,Card,Bank Declined,2,9,0.06472034889679046,19636.22,0
8252,1036.79,UPI,Expired Card,4,21,0.9807869938546315,63663.82,0
8253,454.73,NetBanking,Network Error,2,22,0.37732042102927354,4616.73,1
8254,1069.32,Card,Technical Error,3,12,0.3167064164487492,1057.67,1
8255,3344.06,UPI,Network Error,4,14,0.9815468332841474,13190.85,1
8256,12423.3,UPI,Technical Error,1,7,0.8721352168939731,12261.98,0
8257,9151.65,NetBanking,Technical Error,3,19,0.3302166418374931,1317.84,0
8258,3748.44,NetBanking,Network Error,0,6,0.30830905575296796,3020.4,1
8259,2157.77,UPI,Expired Card,4,13,0.7209541426341094,5221.69,0
8260,3900.31,UPI,Bank Declined,2,5,0.3343159024950785,25443.22,0
8261,1774.66,UPI,Technical Error,4,7,0.25143196316440497,2891.29,0
8262,16620.03,UPI,Technical Error,0,14,0.9796708469272624,6198.38,0
8263,2467.13,Card,Bank Declined,4,16,0.5657102377839001,1131.36,0
8264,2734.39,Card,Bank Declined,2,4,0.7624976212549441,13190.17,1
8265,325.11,Card,Expired Card,3,11,0.7130549596918908,2339.51,0
8266,2451.77,Card,Insufficient Funds,3,12,0.7555259946501128,71209.14,0
8267,6880.76,UPI,Bank Declined,2,2,0.9033899761835433,3462.15,0
8268,1024.83,UPI,Bank Declined,1,18,0.5007683328938403,20941.66,1
8269,1407.09,UPI,Insufficient Funds,1,14,0.7533781792615347,13850.83,1
8270,6586.06,UPI,Technical Error,3,17,0.7968138343230714,3407.1,0
8271,680.85,UPI,Bank Declined,0,20,0.9463845854960208,24588.59,1
8272,8585.25,Card,Bank Declined,4,19,0.7130967030526743,1072.49,0
8273,1750.85,NetBanking,Technical Error,2,6,0.8926157993848791,7899.39,0
8274,2021.17,Card,Bank Declined,0,13,0.09503810019996184,16415.18,0
8275,968.86,NetBanking,Network Error,4,23,0.1260965939080787,6366.2,0
8276,4350.5,Card,Technical Error,3,19,0.15834618951034252,2580.95,0
8277,34887.09,Card,Technical Error,2,18,0.14481307204343852,39329.22,1
8278,6512.62,UPI,Technical Error,0,23,0.08751881240134385,7133.01,0
8279,1256.03,Wallet,Insufficient Funds,4,10,0.12257378578626776,4651.15,0
8280,9280.03,UPI,Insufficient Funds,3,6,0.9959102848673269,2683.18,1
8281,2171.82,UPI,Bank Declined,3,10,0.272185029550456,8916.61,1
8282,11783.85,UPI,Insufficient Funds,4,7,0.4780481071451963,6547.65,1
8283,6678.69,Wallet,Network Error,1,23,0.82161536953545,6064.68,0
8284,157.1,Wallet,Bank Declined,1,9,0.11830467408788492,42240.41,0
8285,1092.17,Card,Network Error,4,23,0.31736500630877373,41480.26,0
8286,7664.74,Card,Bank Declined,4,10,0.15928602021759597,10406.16,0
8287,3469.12,Card,Bank Declined,4,0,0.06255611602740674,16114.71,0
8288,1070.89,Wallet,Bank Declined,3,19,0.9607533806305084,1827.72,0
8289,1581.95,Card,Insufficient Funds,2,9,0.858357836018203,8877.5,0
8290,443.09,NetBanking,Network Error,3,6,0.8792979948702578,10594.16,0
8291,2728.83,UPI,Network Error,3,21,0.8686801331323772,6522.07,0
8292,27192.32,UPI,Technical Error,1,2,0.1545668342254617,5236.46,1
8293,6667.05,NetBanking,Technical Error,4,18,0.7849968962341056,3680.19,1
8294,26646.6,UPI,Technical Error,3,3,0.7278712017672849,8394.46,0
8295,7204.04,NetBanking,Network Error,3,5,0.9254153604245823,25463.57,1
8296,8328.84,Card,Insufficient Funds,4,0,0.2193222722631667,30061.67,0
8297,21462.85,NetBanking,Insufficient Funds,2,3,0.4140443868756545,8102.92,1
8298,4347.1,UPI,Technical Error,1,6,0.29492851271388076,23532.32,1
8299,2471.97,Card,Insufficient Funds,0,10,0.2579178183168003,3187.94,0
8300,8372.08,UPI,Bank Declined,3,5,0.6523816875228379,14238.17,1
8301,12757.06,Card,Insufficient Funds,2,4,0.16394334979743908,7240.21,0
8302,1844.63,Card,Insufficient Funds,0,11,0.46480711963317956,4097.19,0
8303,1448.71,Wallet,Technical Error,4,1,0.6466404474267973,69981.94,1
8304,3425.0,Card,Bank Declined,0,17,0.1303030670700427,5049.2,1
8305,6846.54,UPI,Bank Declined,4,21,0.25698013733773784,5624.73,0
8306,6621.59,NetBanking,Insufficient Funds,2,8,0.9673660579043314,5116.89,1
8307,717.54,UPI,Network Error,0,13,0.7954293316705847,11451.9,1
8308,20163.03,UPI,Technical Error,1,11,0.6769546762873895,31211.73,0
8309,1570.01,UPI,Bank Declined,2,8,0.855969207101299,2563.02,1
8310,2286.86,NetBanking,Technical Error,0,0,0.013968452138894416,13053.49,0
8311,1208.75,UPI,Insufficient Funds,3,6,0.006074434400113904,11473.79,0
8312,44281.79,UPI,Network Error,0,6,0.1539666359756705,1618.94,0
8313,3797.4,NetBanking,Technical Error,0,9,0.4952571194177743,31279.64,1
8314,1272.86,NetBanking,Expired Card,1,1,0.5699737071658532,10605.18,1
8315,7072.18,UPI,Insufficient Funds,2,3,0.11368853144206126,16695.74,0
8316,6432.61,Card,Insufficient Funds,3,7,0.07228561985068005,1018.88,0
8317,2470.74,NetBanking,Bank Declined,2,21,0.8283341310968813,35043.71,1
8318,6909.18,UPI,Insufficient Funds,2,13,0.4644684814730584,63566.99,0
8319,1305.98,NetBanking,Insufficient Funds,3,12,0.992494425788923,6972.21,0
8320,1820.89,Card,Bank Declined,3,15,0.22934665911301566,3930.89,0
8321,399.33,Card,Bank Declined,1,6,0.6472011120998281,699.98,1
8322,793.18,UPI,Expired Card,4,9,0.8043881655310055,2214.38,1
8323,18171.88,Card,Insufficient Funds,1,10,0.8726381560127496,18709.0,1
8324,15389.31,UPI,Expired Card,3,10,0.306319015472593,7843.54,0
8325,3183.67,Card,Technical Error,0,5,0.19328038290721616,1777.28,0
8326,15723.81,UPI,Technical Error,0,11,0.22609457331930538,37247.23,1
8327,2540.02,UPI,Expired Card,2,9,0.6667427695365171,4150.08,1
8328,2336.92,UPI,Technical Error,2,8,0.5223298381721884,1845.8,1
8329,3154.26,NetBanking,Technical Error,4,21,0.5989913826294786,8475.19,1
8330,2630.89,UPI,Bank Declined,4,5,0.020528617981786845,13496.78,0
8331,2403.79,UPI,Network Error,4,8,0.39097320907040223,2122.7,0
8332,9352.49,UPI,Expired Card,4,2,0.310148466085014,6001.88,0
8333,3463.85,Card,Bank Declined,0,6,0.8637812907445047,37741.52,0
8334,6078.31,UPI,Insufficient Funds,3,2,0.7762586892496911,2090.65,0
8335,8361.39,Card,Technical Error,4,19,0.4295718643596934,11508.17,0
8336,4394.84,UPI,Network Error,1,7,0.6305295810844596,5901.66,1
8337,1129.72,UPI,Technical Error,4,21,0.04767939374179675,13856.13,0
8338,770.57,Card,Insufficient Funds,0,21,0.6372514507916336,2842.19,1
8339,3459.16,NetBanking,Network Error,2,7,0.09720499535444438,10236.86,0
8340,2511.77,UPI,Insufficient Funds,1,12,0.7140187809190119,3122.87,1
8341,3253.19,UPI,Expired Card,4,1,0.5738384485335735,1095.51,0
8342,2933.48,UPI,Insufficient Funds,0,13,0.3004932426422062,1977.28,1
8343,39480.95,Card,Technical Error,2,4,0.37083999632247555,6516.27,0
8344,788.22,UPI,Insufficient Funds,4,12,0.09009158243315607,10238.07,0
8345,407.51,NetBanking,Insufficient Funds,0,22,0.32278847041465986,27193.04,0
8346,4156.28,UPI,Insufficient Funds,0,12,0.9668429102962225,11593.16,0
8347,2045.87,UPI,Bank Declined,3,18,0.4861848626171792,38509.55,0
8348,4089.05,UPI,Network Error,0,23,0.4742409220518462,6626.91,0
8349,5344.82,Card,Insufficient Funds,4,2,0.6292287889895489,14070.03,1
8350,10765.53,Card,Bank Declined,0,13,0.4844438097364806,3036.69,1
8351,660.35,UPI,Insufficient Funds,1,3,0.35550909976297684,11096.99,0
8352,1708.35,NetBanking,Technical Error,0,9,0.139521574068726,5578.27,1
8353,4576.83,UPI,Insufficient Funds,0,5,0.6303152381667957,5000.53,0
8354,6441.16,Card,Bank Declined,1,5,0.7489224227793437,8698.45,0
8355,26727.53,Card,Network Error,4,1,0.9231026529824208,1962.48,0
8356,7751.98,UPI,Expired Card,2,1,0.0030138565718731414,11283.67,0
8357,2816.39,NetBanking,Technical Error,3,18,0.06666041121398913,16392.87,0
8358,1223.61,NetBanking,Technical Error,2,2,0.8994056619763349,4008.12,0
8359,1695.46,UPI,Insufficient Funds,4,19,0.6311555395195846,9729.3,1
8360,1647.97,Card,Technical Error,4,3,0.9579102764321558,28286.85,0
8361,5740.11,UPI,Technical Error,1,3,0.43084459412206955,17231.69,1
8362,3854.5,Card,Expired Card,2,10,0.41668717024970736,7091.82,1
8363,793.42,UPI,Bank Declined,0,2,0.34426457939737165,12041.97,0
8364,1927.73,NetBanking,Expired Card,1,16,0.14281892386971617,36049.31,1
8365,7169.19,UPI,Bank Declined,1,8,0.3786329089477688,10442.03,0
8366,4237.22,UPI,Network Error,3,13,0.014648540193637927,20889.3,0
8367,5263.99,UPI,Bank Declined,1,1,0.5093132848736548,17957.23,1
8368,4371.76,UPI,Bank Declined,2,13,0.8472102071182454,8910.04,0
8369,15160.23,Card,Network Error,4,2,0.32119675369061473,29441.69,1
8370,3774.57,UPI,Bank Declined,3,1,0.09464015652135693,2946.25,0
8371,2026.32,Card,Technical Error,0,21,0.9737613233539568,12429.87,1
8372,1193.02,UPI,Network Error,2,21,0.12897760888102583,4661.63,0
8373,3826.13,Card,Network Error,0,0,0.5286974967794993,19776.68,0
8374,259.64,Card,Insufficient Funds,1,3,0.8091856872541197,7961.48,1
8375,2479.25,Wallet,Expired Card,2,9,0.2523452073952678,21054.54,1
8376,2426.39,Wallet,Network Error,3,14,0.841489539895631,17422.57,1
8377,761.68,NetBanking,Insufficient Funds,3,20,0.5570251407068214,5322.18,0
8378,1178.19,Card,Technical Error,0,11,0.33193567988111783,13868.44,0
8379,6698.62,UPI,Insufficient Funds,4,5,0.8656892161306027,12803.49,0
8380,3754.51,Card,Insufficient Funds,3,20,0.6220001533129509,6605.21,0
8381,3300.36,Wallet,Network Error,0,2,0.6153844265877504,19278.29,0
8382,4049.5,UPI,Network Error,4,2,0.504009717136523,7260.79,0
8383,3270.27,Card,Insufficient Funds,2,18,0.2747374871337327,3717.3,1
8384,10330.57,UPI,Bank Declined,3,21,0.30486044612174446,10790.57,0
8385,3372.57,Card,Expired Card,3,19,0.08807907285943062,12775.12,0
8386,693.52,UPI,Bank Declined,0,3,0.2437237061827452,412.64,1
8387,15216.41,Card,Insufficient Funds,3,18,0.27782508604023226,89112.07,0
8388,4317.1,Card,Expired Card,0,13,0.058701492631464514,137387.68,0
8389,1653.66,Wallet,Bank Declined,3,3,0.11031473667912306,3516.6,0
8390,851.16,Card,Network Error,0,7,0.27025298853770374,14998.11,1
8391,4428.93,NetBanking,Insufficient Funds,3,18,0.6772525231196905,2784.3,0
8392,2651.36,UPI,Network Error,2,18,0.1842349910312261,1537.62,0
8393,14387.96,UPI,Bank Declined,2,21,0.521849599887867,5121.54,1
8394,2109.26,UPI,Expired Card,0,0,0.5079032654955288,2026.02,1
8395,1290.29,UPI,Bank Declined,2,21,0.8340380796236564,13823.58,0
