transaction_id,customer_id,customer_success_rate,customer_lifetime_value,amount,payment_method,failure_reason,retry_count,transaction_hour,recovered
10409,10743,0.43339572944907145,5278.780084933011,2898.1293023616804,NetBanking,Insufficient Funds,1,16,0
10410,12470,0.5433604794555309,8175.572911062958,1557.6389571593577,UPI,Technical Error,2,1,1
10411,10852,0.5902046312218687,3345.1051944571054,5116.273311372783,UPI,Technical Error,2,16,1
10412,11770,0.7761800468967351,2403.8149892709052,2460.9786020095535,NetBanking,Network Error,1,23,1
10413,10830,0.5665770093858158,2572.4847050054696,3431.585676029515,UPI,Network Error,2,20,0
10414,11561,0.6293736076412897,4359.646212460205,5161.77792963487,Card,Bank Declined,1,3,0
10415,10972,0.518958648310881,10464.439668468018,4637.630935978804,Card,Bank Declined,1,13,0
10416,12676,0.8914828129811926,11071.177965038656,3284.1741764198387,UPI,Bank Declined,0,2,0
10417,12617,0.8737527542519112,7568.12218854209,7321.42922024642,NetBanking,Technical Error,1,10,1
10418,11293,0.8137400410889178,9568.440164824406,8198.300557753277,UPI,Network Error,0,0,0
10419,11352,0.685331823409589,6097.709919850105,6533.741879489982,Card,Technical Error,0,3,1
10420,11318,0.7252989717066499,2449.862432589562,8563.824484553676,Wallet,Network Error,1,3,1
10421,10121,0.3914791076287776,32394.62074935469,11565.241935207263,Card,Network Error,1,18,0
10422,10158,0.7491801946444427,14836.389927474826,892.1615608262285,NetBanking,Bank Declined,0,10,0
10423,10306,0.8250558649730081,4642.65287507357,46991.68520938118,UPI,Bank Declined,2,5,0
10424,11112,0.8907107239743927,2479.211115929506,3485.9156842649663,Card,Expired Card,0,13,0
10425,10750,0.900531630487881,6497.769775296069,2337.6492763451192,Card,Network Error,1,3,1
10426,11061,0.6736657439198075,29521.71556561127,3528.351231957324,Card,Network Error,1,23,0
10427,11896,0.7396654504065824,1827.6114550334878,681.5108220651978,UPI,Insufficient Funds,1,9,1
10428,10590,0.841461758795519,14318.352533419236,3767.0778894683895,Card,Technical Error,1,0,1
10429,11880,0.7936660069546185,6622.071128542344,1348.6980198841038,UPI,Technical Error,1,15,1
10430,10345,0.700282322634847,11264.14651625208,3205.56062164335,UPI,Technical Error,0,14,1
10431,10148,0.6663822133759897,3174.382760624034,3445.510078315608,Card,Insufficient Funds,1,1,1
10432,11039,0.6248712956202521,19467.690451771996,1648.0890714070717,Card,Bank Declined,0,12,0
10433,11390,0.7329311649527325,20980.65239845112,490.9433021540575,Wallet,Bank Declined,0,15,0
10434,12882,0.7752747661989576,24200.496075467352,3919.4641221946076,Card,Technical Error,2,8,1
10435,10780,0.8745678209642526,4509.017541402122,2977.8287980145724,Card,Expired Card,0,20,0
10436,10117,0.548787002292183,6596.055979465538,3613.1923452781393,UPI,Bank Declined,3,1,0
10437,10703,0.7694022908097445,16546.033888853628,1955.6787571026607,UPI,Network Error,2,9,1
10438,12364,0.8856628321231099,8996.74365877283,1545.4669531541317,Card,Insufficient Funds,3,9,1
10439,10287,0.5878008530067689,6101.185920940016,2404.0373926936254,UPI,Insufficient Funds,3,6,0
10440,12955,0.5776543141735311,20894.792552817842,3426.0074007443122,Card,Insufficient Funds,0,0,1
10441,11374,0.9082052133366907,25270.606166193375,5846.929033652686,UPI,Technical Error,0,3,0
10442,12344,0.7622245221939933,8770.957882812303,1325.8685060456196,UPI,Insufficient Funds,0,21,0
10443,12024,0.6729445778409031,14591.481163195973,6575.800022729927,NetBanking,Technical Error,0,17,1
10444,10442,0.5639957645638481,11976.381825782533,5732.153656127952,NetBanking,Bank Declined,1,7,0
10445,10900,0.7458026579096542,14663.479197962111,5017.113918886993,UPI,Technical Error,0,17,1
10446,10300,0.7910216316264401,31675.171409856266,18587.696994525468,UPI,Expired Card,0,7,0
10447,12945,0.855982164736854,7888.269171340534,513.1689106090741,Wallet,Expired Card,1,17,1
10448,12473,0.6196881943174247,5275.10663312852,20964.929087708708,NetBanking,Network Error,1,7,1
10449,10249,0.7601440957410819,11327.30710065344,1550.5068445333536,NetBanking,Technical Error,3,17,0
10450,11957,0.7904644032827326,9503.9326670758,3795.4212150064754,UPI,Technical Error,0,2,1
10451,11766,0.4944786854512598,7284.564301235895,3115.2131154346207,UPI,Insufficient Funds,0,22,0
10452,11538,0.7378987419457897,7863.1009210680495,781.9560366639112,UPI,Bank Declined,2,3,0
10453,10685,0.6861126309446915,4258.127379650124,5059.431076114807,UPI,Expired Card,1,15,1
10454,12799,0.8206771333428738,1520.3235869103241,7071.030608827275,UPI,Technical Error,1,2,1
10455,10997,0.9077091770512725,3479.8165349548217,4546.925478179255,UPI,Bank Declined,2,22,1
10456,10405,0.7844665820501648,11736.718555171909,680.7204076843241,Wallet,Bank Declined,1,9,1
10457,12848,0.748834467369024,22594.713068614063,862.4986149959951,UPI,Bank Declined,0,22,0
10458,10243,0.754248305488045,4450.082329971582,1484.3252475461825,Card,Bank Declined,2,9,0
10459,12414,0.5947773587401356,3498.3277152554588,10644.085797152142,Wallet,Expired Card,0,8,0
10460,12167,0.5676464226328172,3162.178912161607,3281.710890785745,UPI,Bank Declined,1,4,0
10461,12897,0.7117826829293655,8500.908777365514,403.1585906228635,UPI,Bank Declined,1,8,1
10462,11605,0.5921525891608447,5830.523236424089,23489.861728246586,UPI,Insufficient Funds,1,8,0
10463,10432,0.8458065425001362,7766.829994943048,13362.977385323973,NetBanking,Expired Card,0,20,0
10464,10182,0.8039303499376175,9208.450184309833,1005.5198278087781,Card,Expired Card,2,7,0
10465,11484,0.6643368858151497,3820.9400092733304,1979.7387256907261,Card,Bank Declined,1,1,0
10466,12806,0.9140077648689228,10119.10525168507,2238.7622506753264,NetBanking,Network Error,1,5,0
10467,11141,0.8466849462200894,2453.6839316944574,5029.90782448356,UPI,Expired Card,0,17,0
10468,10030,0.641132833634201,3281.4086835340217,3636.86749527169,UPI,Network Error,3,0,1
10469,11172,0.29131389369405714,5556.591931325301,1508.2441842337462,Card,Network Error,1,19,1
10470,12575,0.3503380007170367,15961.463591384108,11060.125721974091,NetBanking,Network Error,1,15,0
10471,11296,0.7590622711902361,3946.191344394032,17051.235478328672,UPI,Insufficient Funds,2,1,0
10472,12911,0.4985781693004852,3143.355460628675,2837.1329075280128,UPI,Bank Declined,4,9,0
10473,11903,0.6547533173668102,17250.246388672476,1679.5641370593314,Card,Technical Error,0,19,1
10474,10101,0.8865548131515246,28064.57702947592,14692.911103564662,UPI,Expired Card,1,3,0
10475,11095,0.7361797119246869,3039.178674559139,332.1355218421723,Card,Network Error,1,11,0
10476,11728,0.6514544923520031,4354.91141495357,1218.825115871232,Card,Insufficient Funds,3,14,0
10477,12670,0.6770007050706429,13394.986515144758,7937.594990233202,Card,Bank Declined,1,11,0
10478,12852,0.7924042962922493,4488.437816967935,11986.588160195932,NetBanking,Network Error,0,15,1
10479,12455,0.8090125678588727,2491.1987895274865,2165.6440430003713,Card,Insufficient Funds,1,2,1
10480,11390,0.7329311649527325,20980.65239845112,29152.549188300716,UPI,Bank Declined,2,6,0
10481,10829,0.6892794055100944,24047.222130075403,258.6358527015134,UPI,Bank Declined,0,23,1
10482,12836,0.7745924441896671,4848.978648359977,8908.244126649479,UPI,Bank Declined,3,4,1
10483,10617,0.5982554037411894,7974.292767466248,3250.0163737766015,NetBanking,Bank Declined,0,9,0
10484,12596,0.820057180808747,3428.1117464558342,1832.339305874329,Card,Bank Declined,0,20,0
10485,10290,0.7065424824254163,10012.935648396562,7170.816192746896,Card,Network Error,1,16,0
10486,12469,0.8416096609321218,6687.063673731665,2017.8578039719575,NetBanking,Network Error,0,20,1
10487,10180,0.8003383167704887,13315.358180696107,1005.2237278132902,UPI,Network Error,1,4,0
10488,12702,0.8233833906879529,4367.006630899995,3345.757773835796,NetBanking,Insufficient Funds,1,16,0
10489,12161,0.8108398097073288,15263.028448931542,2823.716522157465,UPI,Insufficient Funds,2,11,0
10490,11261,0.8123219792878147,12304.806984123834,1365.7260383608582,UPI,Insufficient Funds,1,14,1
10491,10259,0.6559162883635041,4398.583660107718,1680.5049778718608,NetBanking,Insufficient Funds,3,3,0
10492,12291,0.9121126960176275,36685.9549984905,1972.303634182166,UPI,Insufficient Funds,2,1,0
10493,12470,0.5433604794555309,8175.572911062958,586.2532200071936,Card,Insufficient Funds,4,23,0
10494,10334,0.7470040869305468,5908.328927990115,549.6684041196037,Card,Technical Error,1,16,1
10495,11046,0.6189903635664121,11333.031236013752,7578.642942491441,Card,Technical Error,1,17,0
10496,11896,0.7396654504065824,1827.6114550334878,717.8285388172485,NetBanking,Insufficient Funds,2,18,0
10497,10270,0.7032057712495301,11617.351302358955,2928.355551576231,Card,Insufficient Funds,0,2,0
10498,12501,0.5319693262393553,3940.2073173960034,459.75647705205404,NetBanking,Insufficient Funds,0,4,1
10499,11407,0.7055777323482831,6880.309645034925,13442.014747007912,Card,Bank Declined,1,13,1
10500,12641,0.8441769269266354,9751.148721579537,2276.3508330231502,Card,Bank Declined,4,18,0
10501,11400,0.7035418184989042,5761.420321267253,9115.350439910151,Card,Insufficient Funds,1,13,1
10502,11009,0.6369790270723202,19533.89847884958,24696.37969177564,Wallet,Network Error,2,18,0
10503,11461,0.3805799137336982,4862.796366638678,821.5360836426453,UPI,Expired Card,0,0,0
10504,12903,0.35725708769716585,5176.258857958774,1509.0575661886064,Card,Network Error,1,23,0
10505,11604,0.8033441496223632,6940.423558995723,7129.627981109255,UPI,Insufficient Funds,1,4,0
10506,10131,0.5884494646855807,3497.2992003086842,1583.0357891635022,UPI,Network Error,2,23,0
10507,12815,0.8383416150426717,24476.73683786846,3985.3046933597116,Wallet,Network Error,1,16,1
10508,11744,0.5819912933475277,6639.284967405415,3302.969910591699,UPI,Expired Card,1,16,0
10509,12548,0.74470680148983,4371.590705300917,286.318774375499,Card,Bank Declined,1,18,0
10510,11545,0.8382404666319285,4266.431875151998,7659.249017406361,UPI,Technical Error,1,12,0
10511,10134,0.8282022387291744,12983.957394276893,2598.929326356377,NetBanking,Insufficient Funds,1,11,1
10512,10766,0.6829088313261252,9103.521488913495,903.2265309997244,NetBanking,Technical Error,2,23,1
10513,12859,0.943467610797221,12567.749167361453,14000.407168574122,UPI,Insufficient Funds,1,15,0
10514,10769,0.7272609393524889,2021.530085773874,1476.0405020205626,Card,Bank Declined,1,0,0
10515,12141,0.5790983671347087,4277.919152585564,1397.1281689154132,UPI,Expired Card,1,22,0
10516,11907,0.6567751026641774,44829.68690915868,492.330954887709,UPI,Technical Error,1,4,1
10517,11264,0.6708329066639735,14210.754687967705,5404.787277686427,Card,Expired Card,1,13,0
10518,11772,0.7969471734761171,4562.832684288247,3110.3290292781735,UPI,Network Error,0,12,0
10519,10164,0.9169040816194063,29854.79065230218,524.1657845565553,NetBanking,Network Error,1,2,0
10520,10324,0.6674089042599627,19631.172554787943,3810.92335526632,UPI,Network Error,0,23,1
10521,12987,0.6307906588758743,10305.550975637181,6819.470449299737,UPI,Network Error,1,22,0
10522,10619,0.8165326947766238,3350.0325830773654,4732.146783244232,UPI,Network Error,1,1,0
10523,10230,0.5273499179909028,7775.925242642993,11211.669640775319,UPI,Insufficient Funds,2,11,0
10524,12629,0.8148720906004665,14961.504301958852,1628.9254449844525,Card,Insufficient Funds,1,8,0
10525,12780,0.5989468540975097,912.2424036045397,17460.92938647344,UPI,Insufficient Funds,1,5,0
10526,11202,0.8306206285671175,13003.47395032973,2991.8397091126885,Wallet,Bank Declined,1,9,0
10527,11377,0.6835352443017042,11670.641230741736,6637.530804422473,Wallet,Bank Declined,0,17,0
10528,12718,0.7246120072819993,8610.310895925948,10696.006796109152,Card,Technical Error,3,15,0
10529,11891,0.8219703490707221,9461.64432962805,42175.81108719109,Card,Insufficient Funds,2,12,0
10530,10402,0.8887633944983246,13693.919655786289,1011.1388078656288,Wallet,Network Error,1,17,1
10531,12168,0.6950705581744049,4951.329802348779,1423.0669639189764,NetBanking,Bank Declined,3,13,0
10532,12774,0.4593700614547764,6705.467220634673,3604.222009057598,UPI,Network Error,2,16,0
10533,10384,0.8281226219985953,11179.998256528137,2057.2815183320686,NetBanking,Network Error,2,12,0
10534,11763,0.9450094965292051,13990.929673914818,1337.0426044899414,UPI,Network Error,0,19,1
10535,11448,0.8072864882066498,6832.1209911538335,648.8203250326823,UPI,Insufficient Funds,2,20,0
10536,12523,0.4150573562772433,15036.971879194278,3380.8192136762777,Card,Technical Error,1,8,1
10537,12607,0.9238124870811562,5862.7532364158105,6604.34662868162,Card,Technical Error,1,8,0
10538,11190,0.5296439222367838,22532.831811057167,4239.731958545696,UPI,Expired Card,1,13,0
10539,10388,0.7574565996741053,43915.18472527995,584.1268427004106,UPI,Network Error,0,1,1
10540,11546,0.7729183460581581,8738.920109687886,598.175215898173,NetBanking,Technical Error,2,6,1
10541,11773,0.7233680868717401,5547.688004292897,3169.112958724912,NetBanking,Technical Error,0,5,1
10542,10789,0.7279343877323609,15419.537231600594,2347.6053533997374,Card,Insufficient Funds,1,4,0
10543,12800,0.3789701301844677,35642.25893645349,2169.2999612848653,Card,Technical Error,1,13,1
10544,11494,0.8729760623197115,7116.128549439494,2258.3940981212963,Card,Bank Declined,2,3,0
10545,12751,0.7074933003824792,26402.76530267021,1811.3549127787887,Card,Technical Error,2,11,1
10546,11547,0.6859725266858422,4657.724763441163,3459.311999803145,UPI,Network Error,1,14,1
10547,12100,0.6085900197307508,34873.399532515294,8966.267359491612,Card,Network Error,1,21,0
10548,12614,0.7940713338347488,5827.345393298181,1171.2134201180547,Wallet,Bank Declined,0,9,1
10549,10820,0.6838738746565876,6047.85977487092,4688.413289771669,NetBanking,Technical Error,0,17,1
10550,11044,0.7185275618284608,17854.159291164724,3237.9368471937155,Card,Insufficient Funds,4,3,0
10551,11042,0.8500085203482888,8401.629486589822,501.1471509413403,UPI,Technical Error,1,0,0
10552,11879,0.7784143168312583,9371.37506475565,1547.4340233183552,NetBanking,Insufficient Funds,3,15,1
10553,10861,0.614350403317872,1695.6066692288657,3011.2334540510888,Card,Insufficient Funds,1,15,1
10554,11479,0.9123707996108533,6508.684945260521,25962.115631687593,UPI,Insufficient Funds,1,5,1
10555,12369,0.45841208458647104,19846.050924597945,1443.4900666472624,UPI,Bank Declined,1,8,0
10556,12874,0.5497309012359061,8198.356154893238,1619.2961198033984,NetBanking,Bank Declined,0,20,0
10557,12480,0.8652623732375068,3109.855231583498,4505.964262438828,UPI,Insufficient Funds,1,7,1
10558,11794,0.7763465720852195,5434.392601980156,2661.710324899315,Card,Insufficient Funds,3,12,1
10559,11463,0.880212912612839,13513.3640258572,844.128120857254,Card,Expired Card,2,23,0
10560,11907,0.6567751026641774,44829.68690915868,525.8329748973736,Card,Bank Declined,1,21,0
10561,12105,0.8322944690298762,2259.0026098950993,463.4217239397083,Card,Technical Error,1,10,1
10562,10750,0.900531630487881,6497.769775296069,6974.5682013220685,Card,Insufficient Funds,1,23,0
10563,11316,0.7839759347365448,20747.469459322052,1063.7370099224065,UPI,Technical Error,3,3,0
10564,10181,0.6970399954648867,10198.375684889888,31885.445552193894,Card,Technical Error,1,17,1
10565,11904,0.8450522148323577,11267.60827606839,1757.884834760669,UPI,Technical Error,1,6,1
10566,12654,0.8383261577468487,4535.867421782392,6447.680939144258,UPI,Bank Declined,1,3,1
10567,10960,0.7195951640455647,2005.4976151673961,932.8552773591824,Card,Expired Card,2,9,0
10568,10104,0.7037160736060266,2212.3902247596307,3604.369091270558,Card,Bank Declined,1,10,0
10569,11284,0.5371827383066985,2168.2821236205095,12252.59042904254,Card,Network Error,1,9,1
10570,12654,0.8383261577468487,4535.867421782392,2101.023515404057,Card,Network Error,2,5,1
10571,10989,0.8590256913401279,25325.33091909827,1006.6736050210374,UPI,Expired Card,1,16,0
10572,10483,0.5455975963728593,2898.444880697379,2054.32032513524,UPI,Insufficient Funds,2,12,0
10573,11725,0.6114276411482802,7503.516262570548,2401.3213570042726,UPI,Insufficient Funds,2,3,0
10574,12176,0.6340297540481488,10948.545050195444,1112.4445365330535,UPI,Network Error,2,11,0
10575,12366,0.865294576157305,2462.973940389857,15567.737264407473,Card,Expired Card,0,19,1
10576,10706,0.8019729427168999,12808.87479815736,3037.3865161441513,UPI,Insufficient Funds,3,1,1
10577,12556,0.7194151026901916,10540.340413818858,10723.982767629954,Card,Bank Declined,1,23,0
10578,10019,0.6985961275834864,10153.402587094075,8728.79269904156,NetBanking,Bank Declined,1,3,0
10579,10751,0.7956516571268343,5557.695356812897,16337.259342487561,Card,Bank Declined,1,11,0
10580,10234,0.8372224796892941,4688.4756145219935,846.3450714821927,Card,Insufficient Funds,0,14,0
10581,11620,0.5961310160975286,25504.74153732448,5679.109526305632,NetBanking,Technical Error,0,19,1
10582,10605,0.6871884158923913,13086.925232371492,1801.132155454685,UPI,Insufficient Funds,0,5,0
10583,10553,0.6770937463141705,5571.736186642053,2586.1707515688067,NetBanking,Network Error,0,10,1
10584,11899,0.5158361276331584,7897.13684355418,1011.4028410841219,UPI,Insufficient Funds,1,3,1
10585,12500,0.6974209120549637,21802.443165455865,30487.39449110964,UPI,Technical Error,3,16,0
10586,10585,0.6385855035922069,5636.691643055588,1429.1338943714597,UPI,Technical Error,1,13,1
10587,10983,0.8662519002826246,13632.135754818994,5726.133405366146,UPI,Technical Error,0,2,1
10588,11650,0.5668865827497245,11365.472701718692,824.1541100326625,Card,Technical Error,2,7,0
10589,10422,0.856046148701461,14984.214886148171,2311.2448082975357,UPI,Expired Card,0,1,1
10590,12053,0.7023847432905349,8947.4745342762,8609.264540428987,Wallet,Bank Declined,1,23,0
10591,10457,0.8758867320027278,5327.010664171788,4218.953997700495,NetBanking,Expired Card,2,15,0
10592,11914,0.8533342517250686,5732.080871651902,1162.5199156743142,Wallet,Insufficient Funds,0,14,1
10593,12601,0.8138771927351727,9173.898534184114,1458.121187504552,NetBanking,Network Error,2,5,1
10594,12569,0.715531937384741,10087.310635704409,3507.977643774111,Wallet,Insufficient Funds,0,1,0
10595,10845,0.24852602671247254,1818.606089011146,2929.863173987092,UPI,Bank Declined,0,16,0
10596,10550,0.3656093417028459,3228.286054532292,801.9072371926958,Card,Network Error,1,17,0
10597,11420,0.5881064725329916,16599.697935557808,2036.4395226192926,UPI,Expired Card,2,20,0
10598,11994,0.8993690712162932,13959.87286562892,2576.190627534674,Card,Bank Declined,2,6,1
10599,12058,0.7899479620235373,7132.252352911371,5262.70408677228,NetBanking,Technical Error,0,6,1
10600,11645,0.3542815991130052,5682.692710668042,8209.579540753693,Card,Technical Error,1,8,1
10601,10496,0.7270834348299029,19930.164859594857,5832.153549395553,UPI,Bank Declined,3,20,0
10602,12792,0.9123922956303693,2231.2319922155216,4186.149946919176,Card,Insufficient Funds,0,8,0
10603,12536,0.5351012047229649,14523.70688171097,4284.055067778282,UPI,Network Error,2,23,0
10604,12783,0.803053766938082,2848.1120999400687,4803.262223583769,Card,Bank Declined,2,23,0
10605,12505,0.5622441442740488,12760.052760008923,7760.297450570304,Card,Technical Error,2,15,1
10606,12511,0.5879141219817952,2730.15914246302,16185.886142036643,NetBanking,Insufficient Funds,1,20,0
10607,12090,0.802567804007153,26001.18294807896,1127.0658217066302,Wallet,Insufficient Funds,1,4,0
10608,10538,0.6484165853589579,11563.559788293918,1904.13603603509,UPI,Technical Error,2,17,0
10609,10567,0.5339619262696748,4503.781526544732,8188.836121212911,Wallet,Expired Card,0,19,0
10610,10120,0.6599253265240073,4486.549415212982,1102.0734539106313,Wallet,Insufficient Funds,2,11,0
10611,12672,0.3152784966593234,19032.51046834745,816.0296841470739,Card,Technical Error,0,4,1
10612,10315,0.7750854353024573,3275.339138223535,1569.2265739216523,NetBanking,Network Error,2,19,1
10613,11138,0.4779075983834528,8156.3811849752,3208.391748299398,UPI,Technical Error,1,22,0
10614,10620,0.7844852173661722,2115.4477900218894,1847.5334767002876,Wallet,Bank Declined,2,10,0
10615,10453,0.523744225144226,7472.140488645653,4313.640614654121,Card,Expired Card,0,21,0
10616,12734,0.37396161232692293,5406.317545663147,2243.4479659245117,Wallet,Insufficient Funds,1,22,0
10617,12671,0.6310582099725296,17537.68546146097,2110.8193516653437,UPI,Expired Card,2,10,0
10618,10611,0.7513251923812074,7975.182129269982,561.6786031583445,NetBanking,Technical Error,0,10,1
10619,11543,0.6210074669004316,8808.698916923448,5425.035005864148,UPI,Expired Card,1,10,0
10620,10958,0.5631101684050679,1474.6144619988945,5496.804613824442,UPI,Technical Error,3,7,1
10621,12008,0.6881051473473225,3620.771343052278,2472.536498996273,Wallet,Expired Card,0,15,0
10622,10646,0.5791456763038239,13678.528920295124,3459.9046918641334,Card,Technical Error,2,15,0
10623,10762,0.5582061973447455,5461.623663156131,3452.61077147742,NetBanking,Expired Card,3,17,0
10624,11360,0.7824756981568793,17511.332141279578,8530.190187342689,Card,Network Error,1,17,1
10625,10239,0.6121559216140825,8224.16422288201,3724.7284982770566,Wallet,Expired Card,3,18,0
10626,12781,0.5199570849203098,8606.59595589209,784.1257496129741,Card,Bank Declined,1,18,0
10627,11409,0.8923387267856465,16106.633876536745,20089.78842986511,UPI,Technical Error,1,18,0
10628,11168,0.6876889226414118,6126.5955437789025,10817.912892381051,NetBanking,Technical Error,1,11,1
10629,12424,0.6534314235333749,3597.0954196213643,3132.880489611765,UPI,Technical Error,1,6,0
10630,12051,0.7645003728846947,5707.530456277267,3480.2396866621248,NetBanking,Technical Error,2,15,1
10631,12841,0.4543026559473731,4500.168646006158,3981.021807565275,UPI,Insufficient Funds,3,0,0
10632,12893,0.7437851246442275,2220.5377242906134,1379.298780795463,Card,Technical Error,1,9,1
10633,10196,0.6864110577457889,6550.625129165699,9089.537149942951,Card,Insufficient Funds,1,12,1
10634,12436,0.7999853801343302,6603.578494586684,8188.9947328199505,Card,Network Error,1,14,1
10635,10260,0.6371239497746894,17613.799933509825,2734.0008521304107,Card,Technical Error,2,17,0
10636,12650,0.5551894341892568,6983.318020138214,5839.423117071105,NetBanking,Technical Error,1,4,0
10637,11794,0.7763465720852195,5434.392601980156,8462.049964286913,UPI,Technical Error,1,18,0
10638,11957,0.7904644032827326,9503.9326670758,3740.634515093702,Card,Network Error,0,6,0
10639,10093,0.6752868984082032,10557.107210424305,1063.3369142865595,UPI,Insufficient Funds,1,17,0
10640,11280,0.687927636076057,7095.9952437903585,5918.188781035381,Card,Network Error,0,1,0
10641,10135,0.6233994568509773,18997.872818989174,3153.8145402959485,UPI,Network Error,1,13,0
10642,12572,0.44648322765022047,17940.945215997584,997.5034474313554,Card,Bank Declined,2,19,0
10643,12003,0.8810081144869027,21155.857980436005,8390.641578672503,UPI,Bank Declined,2,21,0
10644,12545,0.749795295413634,61925.36068806432,3778.1625067110626,NetBanking,Expired Card,5,7,0
10645,11201,0.7786084262172732,2752.541583516534,2369.620898603532,UPI,Network Error,1,12,1
10646,12159,0.3450224040381426,6160.76591100459,23672.135328985776,UPI,Technical Error,2,7,1
10647,11287,0.8824369634318839,1749.4705792199193,1728.2569788608441,Card,Network Error,2,20,1
10648,10368,0.7328231728112253,6668.168368860083,1161.096900440586,UPI,Network Error,3,2,0
10649,10935,0.7159478290429866,31970.21842779771,3485.8710483457025,UPI,Insufficient Funds,1,11,0
10650,10767,0.5546338895509788,95784.0108708329,2552.6564656154183,NetBanking,Expired Card,0,3,0
10651,12633,0.6707725934367091,4582.2997358288,1705.0372666910819,Card,Bank Declined,0,12,1
10652,10672,0.6749594148007216,3026.513009183937,12194.87924388151,UPI,Technical Error,2,11,0
10653,10510,0.7847370573561756,14324.825014298985,970.4457148488179,UPI,Technical Error,1,16,0
10654,10712,0.8203612492148871,4429.520009000802,4063.331506584484,Card,Technical Error,0,18,0
10655,10819,0.7917263305129899,8004.087613696103,3252.9737419185,Card,Insufficient Funds,3,15,0
10656,12424,0.6534314235333749,3597.0954196213643,2948.270070887106,UPI,Expired Card,0,15,1
10657,10544,0.575935909738123,5186.307279730286,9465.153551627838,UPI,Technical Error,2,22,1
10658,12120,0.8081122470104234,10117.262253654771,23250.436981389303,UPI,Technical Error,1,11,1
10659,10503,0.8257597544504083,15439.14997051015,2981.849624227256,Wallet,Network Error,1,11,1
10660,10804,0.7249872020058664,28129.37216929146,7245.824298816727,UPI,Technical Error,1,11,1
10661,10709,0.8485351195861127,5069.144572413285,3104.9513813624158,UPI,Network Error,1,14,0
10662,12372,0.8278273784312201,15033.456884064248,3225.5167754745603,Card,Network Error,1,10,1
10663,10387,0.6170532327299726,4928.654338999888,4681.438526023307,NetBanking,Technical Error,0,14,0
10664,12875,0.6784147168392513,12996.064437540774,3528.11920676559,UPI,Network Error,1,17,0
10665,10239,0.6121559216140825,8224.16422288201,1198.2879584069453,Card,Insufficient Funds,5,1,1
10666,11097,0.586924020236839,15802.665035770964,11284.780439072421,NetBanking,Bank Declined,1,14,1
10667,12078,0.8365493045876956,24325.982918856742,4672.5789994063225,UPI,Network Error,1,2,0
10668,12526,0.49717548719441595,12060.19395676755,2844.918328849915,Wallet,Expired Card,2,22,0
10669,12764,0.8407979784555973,12384.907674247437,1593.2498307216779,Card,Expired Card,2,19,0
10670,11339,0.5197054489407593,5573.408188431711,3991.767998135058,Card,Technical Error,0,9,1
10671,10067,0.5969237457098034,7243.465601638989,2337.5179311667443,Wallet,Bank Declined,0,21,0
10672,12585,0.5093256655736007,10229.86758076386,3576.6051989508323,UPI,Network Error,2,19,0
10673,11943,0.8154966702216303,4947.619604589981,2467.8836550121687,Card,Bank Declined,3,11,0
10674,11719,0.5361202351712688,13345.80862751052,1298.4578932819231,NetBanking,Bank Declined,2,15,0
10675,11672,0.831666799357755,38470.07120923935,14918.942580203237,Card,Insufficient Funds,0,3,1
10676,10290,0.7065424824254163,10012.935648396562,1160.035178006675,UPI,Insufficient Funds,1,10,0
10677,10974,0.6305382582653152,4132.267942514063,1365.4499202095255,Card,Insufficient Funds,0,1,1
10678,12071,0.8766387692527414,6271.5261933912125,5873.2652782570885,UPI,Network Error,2,13,1
10679,10414,0.7950980831710946,11501.320904806133,4063.4094543347956,Card,Bank Declined,1,9,1
10680,10850,0.850808075231131,2403.582873320206,5771.728291426057,Card,Bank Declined,0,19,0
10681,12728,0.6476609472830301,6775.8938869430995,4930.225304642341,Card,Bank Declined,1,21,0
10682,12148,0.6236546457674856,8705.98335445524,1403.8365305130715,Card,Bank Declined,1,22,0
10683,10545,0.6891243175778775,23483.311022085458,5825.287469120668,UPI,Technical Error,1,2,1
10684,12086,0.7480426627290532,13800.412448901692,1567.1217356491031,UPI,Insufficient Funds,1,19,0
10685,12258,0.8792144890019209,29978.594252671322,8550.763004083288,NetBanking,Insufficient Funds,0,7,1
10686,10741,0.7304944447627068,7894.307416105001,1098.7946200769163,UPI,Technical Error,1,22,0
10687,11814,0.5870929802105079,22015.920811135686,1348.857674413346,UPI,Insufficient Funds,0,2,1
10688,10591,0.3890472267899614,9393.817604520711,1387.382380195803,Wallet,Network Error,1,1,0
10689,10749,0.8842570939193422,9546.412289339252,4065.2975499444333,Card,Insufficient Funds,1,13,0
10690,12219,0.7517343910855584,40139.734580907636,2829.8164181067204,Card,Insufficient Funds,2,0,0
10691,10837,0.8568092158162809,1983.3059617402464,3343.3794822503933,UPI,Insufficient Funds,1,16,0
10692,12489,0.699501867145548,10270.51326495008,2649.33434968778,UPI,Bank Declined,2,12,0
10693,10533,0.5832315352978445,24625.912145951595,2826.6375879524658,Card,Bank Declined,2,15,0
10694,10364,0.6555584756487394,14957.110404570372,1840.845884920531,Card,Network Error,2,20,1
10695,10366,0.45229651862971326,9163.647921057775,657.8462961809281,Wallet,Network Error,3,5,1
10696,11773,0.7233680868717401,5547.688004292897,738.7099049389692,Card,Network Error,2,15,1
10697,12343,0.6217638573889542,8575.693332402832,1337.5003041472185,UPI,Bank Declined,5,22,0
